"###Public_4###"
"ID","Date/Time","Action","Message","SSID","AP"
" 19781 ","2023-07-15 16:46:21","auth-resp","AP sent authentication response frame to client 6e:42:ff:4c:29:0d","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 19782 ","2023-07-15 16:46:21","reassoc-req","AP received reassociation request frame from client 6e:42:ff:4c:29:0d","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 19783 ","2023-07-15 16:46:21","reassoc-resp","AP sent reassociation response frame to client 6e:42:ff:4c:29:0d","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 19784 ","2023-07-15 16:46:31","client-ip-detected","Client 86:b7:ae:ef:73:67 had an IP address detected (by IP packets).","Bass Lake Public WiFi","BassLake_Office_AP"
" 19785 ","2023-07-15 16:46:31","client-ip-detected","Client 86:b7:ae:ef:73:67 had an IPv6 address detected (by NONE packets)","Bass Lake Public WiFi","BassLake_Office_AP"
" 19786 ","2023-07-15 16:46:33","client-authentication","Client 6e:42:ff:4c:29:0d authenticated.","Bass Lake Public WiFi","BassLake_Office_AP"
" 19787 ","2023-07-15 16:46:33","client-ip-detected","Client 6e:42:ff:4c:29:0d had an IP address detected (by ARP packets).","Bass Lake Public WiFi","BassLake_Office_AP"
" 19788 ","2023-07-15 16:46:34","auth-req","AP received authentication request frame from client 6e:42:ff:4c:29:0d","Bass Lake Public WiFi","BassLake_Office_AP"
" 19789 ","2023-07-15 16:46:34","auth-resp","AP sent authentication response frame to client 6e:42:ff:4c:29:0d","Bass Lake Public WiFi","BassLake_Office_AP"
" 19790 ","2023-07-15 16:46:34","reassoc-req","AP received reassociation request frame from client 6e:42:ff:4c:29:0d","Bass Lake Public WiFi","BassLake_Office_AP"
" 19791 ","2023-07-15 16:46:34","reassoc-resp","AP sent reassociation response frame to client 6e:42:ff:4c:29:0d","Bass Lake Public WiFi","BassLake_Office_AP"
" 19792 ","2023-07-15 16:46:35","client-authentication","Client aa:97:4c:92:57:08 authenticated.","Bass Lake Public WiFi","BassLake_Conf_AP"
" 19793 ","2023-07-15 16:46:35","auth-req","AP received authentication request frame from client aa:97:4c:92:57:08","Bass Lake Public WiFi","BassLake_Conf_AP"
" 19794 ","2023-07-15 16:46:35","auth-resp","AP sent authentication response frame to client aa:97:4c:92:57:08","Bass Lake Public WiFi","BassLake_Conf_AP"
" 19795 ","2023-07-15 16:46:35","reassoc-req","AP received reassociation request frame from client aa:97:4c:92:57:08","Bass Lake Public WiFi","BassLake_Conf_AP"
" 19796 ","2023-07-15 16:46:35","reassoc-resp","AP sent reassociation response frame to client aa:97:4c:92:57:08","Bass Lake Public WiFi","BassLake_Conf_AP"
" 19797 ","2023-07-15 16:46:36","DHCP6-SOLICIT","DHCP6 SOLICIT from client 54:8c:a0:06:b5:bd(54:8c:a0:06:b5:bd)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19798 ","2023-07-15 16:46:36","DHCP6-SOLICIT","DHCP6 SOLICIT from client b4:b6:86:44:df:c8(00:00:00:00:00:00)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19799 ","2023-07-15 16:46:46","client-ip-detected","Client aa:97:4c:92:57:08 had an IP address detected (by ARP packets).","Bass Lake Public WiFi","BassLake_Conf_AP"
" 19800 ","2023-07-15 16:46:48","client-authentication","Client aa:97:4c:92:57:08 authenticated.","Bass Lake Public WiFi","BassLake_Conf_AP"
" 19801 ","2023-07-15 16:46:48","auth-req","AP received authentication request frame from client aa:97:4c:92:57:08","Bass Lake Public WiFi","BassLake_Conf_AP"
" 19802 ","2023-07-15 16:46:48","auth-resp","AP sent authentication response frame to client aa:97:4c:92:57:08","Bass Lake Public WiFi","BassLake_Conf_AP"
" 19803 ","2023-07-15 16:46:48","reassoc-req","AP received reassociation request frame from client aa:97:4c:92:57:08","Bass Lake Public WiFi","BassLake_Conf_AP"
" 19804 ","2023-07-15 16:46:48","reassoc-resp","AP sent reassociation response frame to client aa:97:4c:92:57:08","Bass Lake Public WiFi","BassLake_Conf_AP"
" 19805 ","2023-07-15 16:46:48","client-ip-detected","Client aa:97:4c:92:57:08 had an IP address detected (by ARP packets).","Bass Lake Public WiFi","BassLake_Conf_AP"
" 19806 ","2023-07-15 16:46:59","client-authentication","Client 72:42:f9:c9:0a:c9 authenticated.","Fire Station 1 Public WiFi","FS1_DS_Training_AP"
" 19807 ","2023-07-15 16:46:59","auth-req","AP received authentication request frame from client 72:42:f9:c9:0a:c9","Fire Station 1 Public WiFi","FS1_DS_Training_AP"
" 19808 ","2023-07-15 16:46:59","auth-resp","AP sent authentication response frame to client 72:42:f9:c9:0a:c9","Fire Station 1 Public WiFi","FS1_DS_Training_AP"
" 19809 ","2023-07-15 16:46:59","reassoc-req","AP received reassociation request frame from client 72:42:f9:c9:0a:c9","Fire Station 1 Public WiFi","FS1_DS_Training_AP"
" 19810 ","2023-07-15 16:46:59","reassoc-resp","AP sent reassociation response frame to client 72:42:f9:c9:0a:c9","Fire Station 1 Public WiFi","FS1_DS_Training_AP"
" 19811 ","2023-07-15 16:47:00","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.165 from client f0:a3:b2:4a:0b:c2","Fire Station 2 Public WiFi","FS2_Hallway_Back"
" 19812 ","2023-07-15 16:47:00","DHCP-ACK","DHCP ACK for IP 172.17.0.165 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client f0:a3:b2:4a:0b:c2 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 2 Public WiFi","FS2_Hallway_Back"
" 19813 ","2023-07-15 16:47:06","client-authentication","Client 22:f9:87:53:b8:13 authenticated.","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19814 ","2023-07-15 16:47:06","client-ip-detected","Client 22:f9:87:53:b8:13 had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19815 ","2023-07-15 16:47:06","auth-req","AP received authentication request frame from client 22:f9:87:53:b8:13","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19816 ","2023-07-15 16:47:06","auth-resp","AP sent authentication response frame to client 22:f9:87:53:b8:13","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19817 ","2023-07-15 16:47:06","reassoc-req","AP received reassociation request frame from client 22:f9:87:53:b8:13","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19818 ","2023-07-15 16:47:06","reassoc-resp","AP sent reassociation response frame to client 22:f9:87:53:b8:13","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19819 ","2023-07-15 16:47:06","client-ip-detected","Client 22:f9:87:53:b8:13 had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19820 ","2023-07-15 16:47:06","client-ip-detected","Client 22:f9:87:53:b8:13 had an IPv6 address detected (by NONE packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19821 ","2023-07-15 16:47:06","client-ip-detected","Client 22:f9:87:53:b8:13 had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19822 ","2023-07-15 16:47:06","client-ip-detected","Client 22:f9:87:53:b8:13 had an IPv6 address detected (by NONE packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19823 ","2023-07-15 16:47:07","client-ip-detected","Client 86:b7:ae:ef:73:67 had an IP address detected (by IP packets).","Bass Lake Public WiFi","BassLake_Office_AP"
" 19824 ","2023-07-15 16:47:07","client-ip-detected","Client 86:b7:ae:ef:73:67 had an IPv6 address detected (by NONE packets)","Bass Lake Public WiFi","BassLake_Office_AP"
" 19825 ","2023-07-15 16:47:09","client-ip-detected","Client 86:b7:ae:ef:73:67 had an IP address detected (by IP packets).","Bass Lake Public WiFi","BassLake_Office_AP"
" 19826 ","2023-07-15 16:47:09","client-ip-detected","Client 86:b7:ae:ef:73:67 had an IPv6 address detected (by NONE packets)","Bass Lake Public WiFi","BassLake_Office_AP"
" 19827 ","2023-07-15 16:47:09","client-ip-detected","Client 22:f9:87:53:b8:13 had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19828 ","2023-07-15 16:47:09","client-ip-detected","Client 22:f9:87:53:b8:13 had an IPv6 address detected (by NONE packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19829 ","2023-07-15 16:47:11","client-ip-detected","Client 86:b7:ae:ef:73:67 had an IP address detected (by IP packets).","Bass Lake Public WiFi","BassLake_Office_AP"
" 19830 ","2023-07-15 16:47:11","client-ip-detected","Client 86:b7:ae:ef:73:67 had an IPv6 address detected (by NONE packets)","Bass Lake Public WiFi","BassLake_Office_AP"
" 19831 ","2023-07-15 16:47:13","client-ip-detected","Client 22:f9:87:53:b8:13 had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19832 ","2023-07-15 16:47:13","client-ip-detected","Client 22:f9:87:53:b8:13 had an IPv6 address detected (by NONE packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19833 ","2023-07-15 16:47:17","client-ip-detected","Client 22:f9:87:53:b8:13 had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19834 ","2023-07-15 16:47:17","client-ip-detected","Client 22:f9:87:53:b8:13 had an IPv6 address detected (by NONE packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19835 ","2023-07-15 16:47:18","client-ip-detected","Client 22:f9:87:53:b8:13 had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19836 ","2023-07-15 16:47:18","client-ip-detected","Client 22:f9:87:53:b8:13 had an IPv6 address detected (by NONE packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19837 ","2023-07-15 16:47:27","client-ip-detected","Client 22:f9:87:53:b8:13 had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19838 ","2023-07-15 16:47:27","client-ip-detected","Client 22:f9:87:53:b8:13 had an IPv6 address detected (by NONE packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19839 ","2023-07-15 16:47:29","client-ip-detected","Client 22:f9:87:53:b8:13 had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19840 ","2023-07-15 16:47:29","client-ip-detected","Client 22:f9:87:53:b8:13 had an IPv6 address detected (by NONE packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19841 ","2023-07-15 16:47:33","client-ip-detected","Client 22:f9:87:53:b8:13 had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19842 ","2023-07-15 16:47:33","client-ip-detected","Client 22:f9:87:53:b8:13 had an IPv6 address detected (by NONE packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19843 ","2023-07-15 16:47:35","client-authentication","Client 72:42:f9:c9:0a:c9 authenticated.","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19844 ","2023-07-15 16:47:35","auth-req","AP received authentication request frame from client 72:42:f9:c9:0a:c9","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19845 ","2023-07-15 16:47:35","auth-resp","AP sent authentication response frame to client 72:42:f9:c9:0a:c9","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19846 ","2023-07-15 16:47:35","reassoc-req","AP received reassociation request frame from client 72:42:f9:c9:0a:c9","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19847 ","2023-07-15 16:47:35","reassoc-resp","AP sent reassociation response frame to client 72:42:f9:c9:0a:c9","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19848 ","2023-07-15 16:47:35","client-ip-detected","Client 22:f9:87:53:b8:13 had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19849 ","2023-07-15 16:47:35","client-ip-detected","Client 22:f9:87:53:b8:13 had an IPv6 address detected (by NONE packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19850 ","2023-07-15 16:47:38","client-ip-detected","Client 22:f9:87:53:b8:13 had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19851 ","2023-07-15 16:47:38","client-ip-detected","Client 22:f9:87:53:b8:13 had an IPv6 address detected (by NONE packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19852 ","2023-07-15 16:47:39","client-ip-detected","Client 22:f9:87:53:b8:13 had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19853 ","2023-07-15 16:47:39","client-ip-detected","Client 22:f9:87:53:b8:13 had an IPv6 address detected (by NONE packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19854 ","2023-07-15 16:47:40","client-ip-detected","Client 72:42:f9:c9:0a:c9 had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19855 ","2023-07-15 16:47:42","client-authentication","Client 3a:40:b3:88:3a:f3 authenticated.","Bass Lake Public WiFi","BassLake_Conf_AP"
" 19856 ","2023-07-15 16:47:43","auth-req","AP received authentication request frame from client 3a:40:b3:88:3a:f3","Bass Lake Public WiFi","BassLake_Conf_AP"
" 19857 ","2023-07-15 16:47:43","auth-resp","AP sent authentication response frame to client 3a:40:b3:88:3a:f3","Bass Lake Public WiFi","BassLake_Conf_AP"
" 19858 ","2023-07-15 16:47:43","reassoc-req","AP received reassociation request frame from client 3a:40:b3:88:3a:f3","Bass Lake Public WiFi","BassLake_Conf_AP"
" 19859 ","2023-07-15 16:47:43","reassoc-resp","AP sent reassociation response frame to client 3a:40:b3:88:3a:f3","Bass Lake Public WiFi","BassLake_Conf_AP"
" 19860 ","2023-07-15 16:47:43","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.46 from client c4:1c:ff:78:e9:53","Fire Station 1 Public WiFi","FS1_DS_Training_AP"
" 19861 ","2023-07-15 16:47:43","DHCP-ACK","DHCP ACK for IP 172.17.0.46 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client c4:1c:ff:78:e9:53 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 1 Public WiFi","FS1_DS_Training_AP"
" 19862 ","2023-07-15 16:47:45","client-ip-detected","Client 22:f9:87:53:b8:13 had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19863 ","2023-07-15 16:47:45","client-ip-detected","Client 22:f9:87:53:b8:13 had an IPv6 address detected (by NONE packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19864 ","2023-07-15 16:47:46","client-ip-detected","Client 3a:40:b3:88:3a:f3 had an IP address detected (by IP packets).","Bass Lake Public WiFi","BassLake_Conf_AP"
" 19865 ","2023-07-15 16:47:47","client-ip-detected","Client 22:f9:87:53:b8:13 had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19866 ","2023-07-15 16:47:47","client-ip-detected","Client 22:f9:87:53:b8:13 had an IPv6 address detected (by NONE packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19867 ","2023-07-15 16:47:48","client-authentication","Client 74:a6:cd:9a:cf:c8 authenticated.","Cultural Center Public WiFi","CC_Lobby_AP"
" 19868 ","2023-07-15 16:47:48","client-ip-detected","Client 74:a6:cd:9a:cf:c8 had an IP address detected (by IP packets).","Cultural Center Public WiFi","CC_Lobby_AP"
" 19869 ","2023-07-15 16:47:48","client-ip-detected","Client 74:a6:cd:9a:cf:c8 had an IP address detected (by IP packets).","Cultural Center Public WiFi","CC_Lobby_AP"
" 19870 ","2023-07-15 16:47:48","client-ip-detected","Client 74:a6:cd:9a:cf:c8 had an IPv6 address detected (by IP packets)","Cultural Center Public WiFi","CC_Lobby_AP"
" 19871 ","2023-07-15 16:47:48","client-ip-detected","Client 6e:42:ff:4c:29:0d had an IP address detected (by ARP packets).","Bass Lake Public WiFi","BassLake_Office_AP"
" 19872 ","2023-07-15 16:47:48","client-ip-detected","Client 6e:42:ff:4c:29:0d had an IPv6 address detected (by ARP packets)","Bass Lake Public WiFi","BassLake_Office_AP"
" 19873 ","2023-07-15 16:47:48","client-authentication","Client 3a:40:b3:88:3a:f3 authenticated.","Bass Lake Public WiFi","BassLake_Office_AP"
" 19874 ","2023-07-15 16:47:48","client-ip-detected","Client 22:f9:87:53:b8:13 had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19875 ","2023-07-15 16:47:48","client-ip-detected","Client 22:f9:87:53:b8:13 had an IPv6 address detected (by ARP packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19876 ","2023-07-15 16:47:48","auth-req","AP received authentication request frame from client 74:a6:cd:9a:cf:c8","Cultural Center Public WiFi","CC_Lobby_AP"
" 19877 ","2023-07-15 16:47:48","auth-resp","AP sent authentication response frame to client 74:a6:cd:9a:cf:c8","Cultural Center Public WiFi","CC_Lobby_AP"
" 19878 ","2023-07-15 16:47:48","assoc-req","AP received association request frame from client 74:a6:cd:9a:cf:c8","Cultural Center Public WiFi","CC_Lobby_AP"
" 19879 ","2023-07-15 16:47:48","assoc-resp","AP sent association response frame to client 74:a6:cd:9a:cf:c8","Cultural Center Public WiFi","CC_Lobby_AP"
" 19880 ","2023-07-15 16:47:48","DHCP-DISCOVER","DHCP DISCOVER from client 74:a6:cd:9a:cf:c8","Cultural Center Public WiFi","CC_Lobby_AP"
" 19881 ","2023-07-15 16:47:49","auth-req","AP received authentication request frame from client 3a:40:b3:88:3a:f3","Bass Lake Public WiFi","BassLake_Office_AP"
" 19882 ","2023-07-15 16:47:49","auth-resp","AP sent authentication response frame to client 3a:40:b3:88:3a:f3","Bass Lake Public WiFi","BassLake_Office_AP"
" 19883 ","2023-07-15 16:47:49","reassoc-req","AP received reassociation request frame from client 3a:40:b3:88:3a:f3","Bass Lake Public WiFi","BassLake_Office_AP"
" 19884 ","2023-07-15 16:47:49","reassoc-resp","AP sent reassociation response frame to client 3a:40:b3:88:3a:f3","Bass Lake Public WiFi","BassLake_Office_AP"
" 19885 ","2023-07-15 16:47:49","DHCP-OFFER","DHCP OFFER of IP 172.17.0.71 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 74:a6:cd:9a:cf:c8 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Cultural Center Public WiFi","CC_Lobby_AP"
" 19886 ","2023-07-15 16:47:50","client-ip-detected","Client 74:a6:cd:9a:cf:c8 had an IP address detected (by DHCP packets).","Cultural Center Public WiFi","CC_Lobby_AP"
" 19887 ","2023-07-15 16:47:50","client-ip-detected","Client 74:a6:cd:9a:cf:c8 had an IPv6 address detected (by IP packets)","Cultural Center Public WiFi","CC_Lobby_AP"
" 19888 ","2023-07-15 16:47:50","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.71 offered by server 172.17.0.254 from client 74:a6:cd:9a:cf:c8","Cultural Center Public WiFi","CC_Lobby_AP"
" 19889 ","2023-07-15 16:47:50","DHCP-ACK","DHCP ACK for IP 172.17.0.71 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 74:a6:cd:9a:cf:c8 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Cultural Center Public WiFi","CC_Lobby_AP"
" 19890 ","2023-07-15 16:47:50","client-ip-detected","Client 3a:40:b3:88:3a:f3 had an IP address detected (by SAVE packets).","Bass Lake Public WiFi","BassLake_Office_AP"
" 19891 ","2023-07-15 16:47:50","client-ip-detected","Client 3a:40:b3:88:3a:f3 had an IPv6 address detected (by IP packets)","Bass Lake Public WiFi","BassLake_Office_AP"
" 19892 ","2023-07-15 16:47:52","client-ip-detected","Client 3a:40:b3:88:3a:f3 had an IP address detected (by IP packets).","Bass Lake Public WiFi","BassLake_Office_AP"
" 19893 ","2023-07-15 16:47:52","client-ip-detected","Client 3a:40:b3:88:3a:f3 had an IPv6 address detected (by IP packets)","Bass Lake Public WiFi","BassLake_Office_AP"
" 19894 ","2023-07-15 16:48:06","client-authentication","Client 3a:40:b3:88:3a:f3 authenticated.","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 19895 ","2023-07-15 16:48:07","client-ip-detected","Client 3a:40:b3:88:3a:f3 had an IP address detected (by IP packets).","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
